run_id,phase,seed,n_agents,kappa,concentration,mu,monotonicity,maturity_days,Q_total,S1,L0,scenario_yaml,events_jsonl,balances_csv,metrics_csv,metrics_html,run_html,default_handling,dealer_enabled,status,time_to_stability,phi_total,delta_total,error
balanced_passive_d2f9bb3b1ca4,balanced_passive,42,100,0.25,0.2,0,0,10,10000,14999.99999999999999999999999,51875.00000000000000000000000,../runs/balanced_passive_d2f9bb3b1ca4/scenario.yaml,../runs/balanced_passive_d2f9bb3b1ca4/out/events.jsonl,../runs/balanced_passive_d2f9bb3b1ca4/out/balances.csv,../runs/balanced_passive_d2f9bb3b1ca4/out/metrics.csv,../runs/balanced_passive_d2f9bb3b1ca4/out/metrics.html,../runs/balanced_passive_d2f9bb3b1ca4/run.html,fail-fast,False,completed,1,0.09294550317619525242393848211,0.9070544968238047475760615179,
balanced_passive_3be4254cbd09,balanced_passive,43,100,0.25,0.2,0.25,0,10,10000,14999.99999999999999999999999,51875.00000000000000000000000,../runs/balanced_passive_3be4254cbd09/scenario.yaml,../runs/balanced_passive_3be4254cbd09/out/events.jsonl,../runs/balanced_passive_3be4254cbd09/out/balances.csv,../runs/balanced_passive_3be4254cbd09/out/metrics.csv,../runs/balanced_passive_3be4254cbd09/out/metrics.html,../runs/balanced_passive_3be4254cbd09/run.html,fail-fast,False,completed,9,0.1842914438502673796791443850,0.8157085561497326203208556150,
balanced_passive_d532b1e884b6,balanced_passive,44,100,0.25,0.2,0.5,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_d532b1e884b6/scenario.yaml,../runs/balanced_passive_d532b1e884b6/out/events.jsonl,../runs/balanced_passive_d532b1e884b6/out/balances.csv,../runs/balanced_passive_d532b1e884b6/out/metrics.csv,../runs/balanced_passive_d532b1e884b6/out/metrics.html,../runs/balanced_passive_d532b1e884b6/run.html,fail-fast,False,completed,9,0.04380391894603089681000468135,0.9561960810539691031899953187,
balanced_passive_2c6570672add,balanced_passive,45,100,0.25,0.2,0.75,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_passive_2c6570672add/scenario.yaml,../runs/balanced_passive_2c6570672add/out/events.jsonl,../runs/balanced_passive_2c6570672add/out/balances.csv,../runs/balanced_passive_2c6570672add/out/metrics.csv,../runs/balanced_passive_2c6570672add/out/metrics.html,../runs/balanced_passive_2c6570672add/run.html,fail-fast,False,completed,10,0.04691259021651964715316760225,0.9530874097834803528468323978,
balanced_passive_536b6cc06e94,balanced_passive,46,100,0.25,0.2,1,0,10,10000,15000.13066881029056707492937,51875.00000000000000000000000,../runs/balanced_passive_536b6cc06e94/scenario.yaml,../runs/balanced_passive_536b6cc06e94/out/events.jsonl,../runs/balanced_passive_536b6cc06e94/out/balances.csv,../runs/balanced_passive_536b6cc06e94/out/metrics.csv,../runs/balanced_passive_536b6cc06e94/out/metrics.html,../runs/balanced_passive_536b6cc06e94/run.html,fail-fast,False,completed,10,0.03215670544190399786067656104,0.9678432945580960021393234390,
balanced_passive_be716fc6d676,balanced_passive,47,100,0.25,0.5,0,0,10,10000,14999.99999999999999999999999,51875.00000000000000000000000,../runs/balanced_passive_be716fc6d676/scenario.yaml,../runs/balanced_passive_be716fc6d676/out/events.jsonl,../runs/balanced_passive_be716fc6d676/out/balances.csv,../runs/balanced_passive_be716fc6d676/out/metrics.csv,../runs/balanced_passive_be716fc6d676/out/metrics.html,../runs/balanced_passive_be716fc6d676/run.html,fail-fast,False,completed,1,0.3091432011236706574811049428,0.6908567988763293425188950572,
balanced_passive_35ebb48fc1e8,balanced_passive,48,100,0.25,0.5,0.25,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_passive_35ebb48fc1e8/scenario.yaml,../runs/balanced_passive_35ebb48fc1e8/out/events.jsonl,../runs/balanced_passive_35ebb48fc1e8/out/balances.csv,../runs/balanced_passive_35ebb48fc1e8/out/metrics.csv,../runs/balanced_passive_35ebb48fc1e8/out/metrics.html,../runs/balanced_passive_35ebb48fc1e8/run.html,fail-fast,False,completed,9,0.05771417106935063198020464122,0.9422858289306493680197953588,
balanced_passive_5529643eb0b9,balanced_passive,49,100,0.25,0.5,0.5,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_5529643eb0b9/scenario.yaml,../runs/balanced_passive_5529643eb0b9/out/events.jsonl,../runs/balanced_passive_5529643eb0b9/out/balances.csv,../runs/balanced_passive_5529643eb0b9/out/metrics.csv,../runs/balanced_passive_5529643eb0b9/out/metrics.html,../runs/balanced_passive_5529643eb0b9/run.html,fail-fast,False,completed,9,0.2400534938147776663323303243,0.7599465061852223336676696757,
balanced_passive_9bfb57f60772,balanced_passive,50,100,0.25,0.5,0.75,0,10,10000,14999.99999999999999999999998,51875.00000000000000000000000,../runs/balanced_passive_9bfb57f60772/scenario.yaml,../runs/balanced_passive_9bfb57f60772/out/events.jsonl,../runs/balanced_passive_9bfb57f60772/out/balances.csv,../runs/balanced_passive_9bfb57f60772/out/metrics.csv,../runs/balanced_passive_9bfb57f60772/out/metrics.html,../runs/balanced_passive_9bfb57f60772/run.html,fail-fast,False,completed,10,0.06741573033707865168539325843,0.9325842696629213483146067416,
balanced_passive_8d03edc68902,balanced_passive,51,100,0.25,0.5,1,0,10,10000,14999.99999999999999999999999,51875.00000000000000000000000,../runs/balanced_passive_8d03edc68902/scenario.yaml,../runs/balanced_passive_8d03edc68902/out/events.jsonl,../runs/balanced_passive_8d03edc68902/out/balances.csv,../runs/balanced_passive_8d03edc68902/out/metrics.csv,../runs/balanced_passive_8d03edc68902/out/metrics.html,../runs/balanced_passive_8d03edc68902/run.html,fail-fast,False,completed,10,0.2598140841302748612318598275,0.7401859158697251387681401725,
balanced_passive_ef73bdbe54cc,balanced_passive,52,100,0.25,1,0,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_ef73bdbe54cc/scenario.yaml,../runs/balanced_passive_ef73bdbe54cc/out/events.jsonl,../runs/balanced_passive_ef73bdbe54cc/out/balances.csv,../runs/balanced_passive_ef73bdbe54cc/out/metrics.csv,../runs/balanced_passive_ef73bdbe54cc/out/metrics.html,../runs/balanced_passive_ef73bdbe54cc/run.html,fail-fast,False,completed,1,0.09860191317144959529065489330,0.9013980868285504047093451067,
balanced_passive_f56daf5359ee,balanced_passive,53,100,0.25,1,0.25,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_passive_f56daf5359ee/scenario.yaml,../runs/balanced_passive_f56daf5359ee/out/events.jsonl,../runs/balanced_passive_f56daf5359ee/out/balances.csv,../runs/balanced_passive_f56daf5359ee/out/metrics.csv,../runs/balanced_passive_f56daf5359ee/out/metrics.html,../runs/balanced_passive_f56daf5359ee/run.html,fail-fast,False,completed,9,0.03183520599250936329588014981,0.9681647940074906367041198502,
balanced_passive_fa4d041f1110,balanced_passive,54,100,0.25,1,0.5,0,10,10000,15000.00000000000000000000002,51875.00000000000000000000000,../runs/balanced_passive_fa4d041f1110/scenario.yaml,../runs/balanced_passive_fa4d041f1110/out/events.jsonl,../runs/balanced_passive_fa4d041f1110/out/balances.csv,../runs/balanced_passive_fa4d041f1110/out/metrics.csv,../runs/balanced_passive_fa4d041f1110/out/metrics.html,../runs/balanced_passive_fa4d041f1110/run.html,fail-fast,False,completed,9,0.02120259514413751588522506856,0.9787974048558624841147749314,
balanced_passive_5790b7dd5909,balanced_passive,55,100,0.25,1,0.75,0,10,10000,14999.99999999999999999999998,51875.00000000000000000000000,../runs/balanced_passive_5790b7dd5909/scenario.yaml,../runs/balanced_passive_5790b7dd5909/out/events.jsonl,../runs/balanced_passive_5790b7dd5909/out/balances.csv,../runs/balanced_passive_5790b7dd5909/out/metrics.csv,../runs/balanced_passive_5790b7dd5909/out/metrics.html,../runs/balanced_passive_5790b7dd5909/run.html,fail-fast,False,completed,10,0.2128428093645484949832775920,0.7871571906354515050167224080,
balanced_passive_0dbc44cf2620,balanced_passive,56,100,0.25,1,1,0,10,10000,14999.99999999999999999999998,51875.00000000000000000000000,../runs/balanced_passive_0dbc44cf2620/scenario.yaml,../runs/balanced_passive_0dbc44cf2620/out/events.jsonl,../runs/balanced_passive_0dbc44cf2620/out/balances.csv,../runs/balanced_passive_0dbc44cf2620/out/metrics.csv,../runs/balanced_passive_0dbc44cf2620/out/metrics.html,../runs/balanced_passive_0dbc44cf2620/run.html,fail-fast,False,completed,10,0.007623888182973316391359593393,0.9923761118170266836086404066,
balanced_passive_97090d7d9958,balanced_passive,57,100,0.25,2,0,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_97090d7d9958/scenario.yaml,../runs/balanced_passive_97090d7d9958/out/events.jsonl,../runs/balanced_passive_97090d7d9958/out/balances.csv,../runs/balanced_passive_97090d7d9958/out/metrics.csv,../runs/balanced_passive_97090d7d9958/out/metrics.html,../runs/balanced_passive_97090d7d9958/run.html,fail-fast,False,completed,1,1,0,
balanced_passive_a01c5ef1bff4,balanced_passive,58,100,0.25,2,0.25,0,10,10000,14999.99999999999999999999999,51875.00000000000000000000000,../runs/balanced_passive_a01c5ef1bff4/scenario.yaml,../runs/balanced_passive_a01c5ef1bff4/out/events.jsonl,../runs/balanced_passive_a01c5ef1bff4/out/balances.csv,../runs/balanced_passive_a01c5ef1bff4/out/metrics.csv,../runs/balanced_passive_a01c5ef1bff4/out/metrics.html,../runs/balanced_passive_a01c5ef1bff4/run.html,fail-fast,False,completed,9,1,0,
balanced_passive_50fd91ba7663,balanced_passive,59,100,0.25,2,0.5,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_passive_50fd91ba7663/scenario.yaml,../runs/balanced_passive_50fd91ba7663/out/events.jsonl,../runs/balanced_passive_50fd91ba7663/out/balances.csv,../runs/balanced_passive_50fd91ba7663/out/metrics.csv,../runs/balanced_passive_50fd91ba7663/out/metrics.html,../runs/balanced_passive_50fd91ba7663/run.html,fail-fast,False,completed,9,0.5576369840101692647353984077,0.4423630159898307352646015923,
balanced_passive_4081427577be,balanced_passive,60,100,0.25,2,0.75,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_4081427577be/scenario.yaml,../runs/balanced_passive_4081427577be/out/events.jsonl,../runs/balanced_passive_4081427577be/out/balances.csv,../runs/balanced_passive_4081427577be/out/metrics.csv,../runs/balanced_passive_4081427577be/out/metrics.html,../runs/balanced_passive_4081427577be/run.html,fail-fast,False,completed,10,1,0,
balanced_passive_fe94bbf8a58b,balanced_passive,61,100,0.25,2,1,0,10,10000,14999.99999999999999999999998,51875.00000000000000000000000,../runs/balanced_passive_fe94bbf8a58b/scenario.yaml,../runs/balanced_passive_fe94bbf8a58b/out/events.jsonl,../runs/balanced_passive_fe94bbf8a58b/out/balances.csv,../runs/balanced_passive_fe94bbf8a58b/out/metrics.csv,../runs/balanced_passive_fe94bbf8a58b/out/metrics.html,../runs/balanced_passive_fe94bbf8a58b/run.html,fail-fast,False,completed,10,0.8233248629129329945165173198,0.1766751370870670054834826802,
balanced_passive_85e168a17acc,balanced_passive,62,100,0.25,5,0,0,10,10000,15000.00000000000000000000002,51875.00000000000000000000000,../runs/balanced_passive_85e168a17acc/scenario.yaml,../runs/balanced_passive_85e168a17acc/out/events.jsonl,../runs/balanced_passive_85e168a17acc/out/balances.csv,../runs/balanced_passive_85e168a17acc/out/metrics.csv,../runs/balanced_passive_85e168a17acc/out/metrics.html,../runs/balanced_passive_85e168a17acc/run.html,fail-fast,False,completed,1,1,0,
balanced_passive_20f23fd6905b,balanced_passive,63,100,0.25,5,0.25,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_20f23fd6905b/scenario.yaml,../runs/balanced_passive_20f23fd6905b/out/events.jsonl,../runs/balanced_passive_20f23fd6905b/out/balances.csv,../runs/balanced_passive_20f23fd6905b/out/metrics.csv,../runs/balanced_passive_20f23fd6905b/out/metrics.html,../runs/balanced_passive_20f23fd6905b/run.html,fail-fast,False,completed,9,1,0,
balanced_passive_b6dcfbdc630f,balanced_passive,64,100,0.25,5,0.5,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_passive_b6dcfbdc630f/scenario.yaml,../runs/balanced_passive_b6dcfbdc630f/out/events.jsonl,../runs/balanced_passive_b6dcfbdc630f/out/balances.csv,../runs/balanced_passive_b6dcfbdc630f/out/metrics.csv,../runs/balanced_passive_b6dcfbdc630f/out/metrics.html,../runs/balanced_passive_b6dcfbdc630f/run.html,fail-fast,False,completed,9,1,0,
balanced_passive_7d429fa22001,balanced_passive,65,100,0.25,5,0.75,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_passive_7d429fa22001/scenario.yaml,../runs/balanced_passive_7d429fa22001/out/events.jsonl,../runs/balanced_passive_7d429fa22001/out/balances.csv,../runs/balanced_passive_7d429fa22001/out/metrics.csv,../runs/balanced_passive_7d429fa22001/out/metrics.html,../runs/balanced_passive_7d429fa22001/run.html,fail-fast,False,completed,10,1,0,
balanced_passive_ba43b1a13ba1,balanced_passive,66,100,0.25,5,1,0,10,10000,15000.00000000000000000000002,51875.00000000000000000000000,../runs/balanced_passive_ba43b1a13ba1/scenario.yaml,../runs/balanced_passive_ba43b1a13ba1/out/events.jsonl,../runs/balanced_passive_ba43b1a13ba1/out/balances.csv,../runs/balanced_passive_ba43b1a13ba1/out/metrics.csv,../runs/balanced_passive_ba43b1a13ba1/out/metrics.html,../runs/balanced_passive_ba43b1a13ba1/run.html,fail-fast,False,completed,10,1,0,
balanced_passive_e443c585a3e1,balanced_passive,67,100,0.5,0.2,0,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_e443c585a3e1/scenario.yaml,../runs/balanced_passive_e443c585a3e1/out/events.jsonl,../runs/balanced_passive_e443c585a3e1/out/balances.csv,../runs/balanced_passive_e443c585a3e1/out/metrics.csv,../runs/balanced_passive_e443c585a3e1/out/metrics.html,../runs/balanced_passive_e443c585a3e1/run.html,fail-fast,False,completed,1,0,1,
balanced_passive_2fc7fcb5d1fd,balanced_passive,68,100,0.5,0.2,0.25,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_2fc7fcb5d1fd/scenario.yaml,../runs/balanced_passive_2fc7fcb5d1fd/out/events.jsonl,../runs/balanced_passive_2fc7fcb5d1fd/out/balances.csv,../runs/balanced_passive_2fc7fcb5d1fd/out/metrics.csv,../runs/balanced_passive_2fc7fcb5d1fd/out/metrics.html,../runs/balanced_passive_2fc7fcb5d1fd/run.html,fail-fast,False,completed,9,0.02634394223054292591602032629,0.9736560577694570740839796737,
balanced_passive_877c9b39394e,balanced_passive,69,100,0.5,0.2,0.5,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_877c9b39394e/scenario.yaml,../runs/balanced_passive_877c9b39394e/out/events.jsonl,../runs/balanced_passive_877c9b39394e/out/balances.csv,../runs/balanced_passive_877c9b39394e/out/metrics.csv,../runs/balanced_passive_877c9b39394e/out/metrics.html,../runs/balanced_passive_877c9b39394e/run.html,fail-fast,False,completed,9,0.01296878133565077879537402233,0.9870312186643492212046259777,
balanced_passive_0a399133febb,balanced_passive,70,100,0.5,0.2,0.75,0,10,10000,15000.10835101883230534062239,26875.00000000000000000000000,../runs/balanced_passive_0a399133febb/scenario.yaml,../runs/balanced_passive_0a399133febb/out/events.jsonl,../runs/balanced_passive_0a399133febb/out/balances.csv,../runs/balanced_passive_0a399133febb/out/metrics.csv,../runs/balanced_passive_0a399133febb/out/metrics.html,../runs/balanced_passive_0a399133febb/run.html,fail-fast,False,completed,10,0.06784759358288770053475935829,0.9321524064171122994652406417,
balanced_passive_789357bfad12,balanced_passive,71,100,0.5,0.2,1,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_passive_789357bfad12/scenario.yaml,../runs/balanced_passive_789357bfad12/out/events.jsonl,../runs/balanced_passive_789357bfad12/out/balances.csv,../runs/balanced_passive_789357bfad12/out/metrics.csv,../runs/balanced_passive_789357bfad12/out/metrics.html,../runs/balanced_passive_789357bfad12/run.html,fail-fast,False,completed,10,0.05614973262032085561497326203,0.9438502673796791443850267380,
balanced_passive_d7f0f7908e71,balanced_passive,72,100,0.5,0.5,0,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_passive_d7f0f7908e71/scenario.yaml,../runs/balanced_passive_d7f0f7908e71/out/events.jsonl,../runs/balanced_passive_d7f0f7908e71/out/balances.csv,../runs/balanced_passive_d7f0f7908e71/out/metrics.csv,../runs/balanced_passive_d7f0f7908e71/out/metrics.html,../runs/balanced_passive_d7f0f7908e71/run.html,fail-fast,False,completed,1,0.00006686726847208291541290538282,0.9999331327315279170845870946,
balanced_passive_64f48f1253d5,balanced_passive,73,100,0.5,0.5,0.25,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_passive_64f48f1253d5/scenario.yaml,../runs/balanced_passive_64f48f1253d5/out/events.jsonl,../runs/balanced_passive_64f48f1253d5/out/balances.csv,../runs/balanced_passive_64f48f1253d5/out/metrics.csv,../runs/balanced_passive_64f48f1253d5/out/metrics.html,../runs/balanced_passive_64f48f1253d5/run.html,fail-fast,False,completed,9,0.06419687040256787481610271499,0.9358031295974321251838972850,
balanced_passive_2e6a4832a1f1,balanced_passive,74,100,0.5,0.5,0.5,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_2e6a4832a1f1/scenario.yaml,../runs/balanced_passive_2e6a4832a1f1/out/events.jsonl,../runs/balanced_passive_2e6a4832a1f1/out/balances.csv,../runs/balanced_passive_2e6a4832a1f1/out/metrics.csv,../runs/balanced_passive_2e6a4832a1f1/out/metrics.html,../runs/balanced_passive_2e6a4832a1f1/run.html,fail-fast,False,completed,9,0.05022739432851792402354200108,0.9497726056714820759764579989,
balanced_passive_f534434de6ae,balanced_passive,75,100,0.5,0.5,0.75,0,10,10000,15000.00870546688138442256370,26875.00000000000000000000000,../runs/balanced_passive_f534434de6ae/scenario.yaml,../runs/balanced_passive_f534434de6ae/out/events.jsonl,../runs/balanced_passive_f534434de6ae/out/balances.csv,../runs/balanced_passive_f534434de6ae/out/metrics.csv,../runs/balanced_passive_f534434de6ae/out/metrics.html,../runs/balanced_passive_f534434de6ae/run.html,fail-fast,False,completed,10,0,1,
balanced_passive_4a14890ca3f7,balanced_passive,76,100,0.5,0.5,1,0,10,10000,15000.00000000000000000000002,26875.00000000000000000000000,../runs/balanced_passive_4a14890ca3f7/scenario.yaml,../runs/balanced_passive_4a14890ca3f7/out/events.jsonl,../runs/balanced_passive_4a14890ca3f7/out/balances.csv,../runs/balanced_passive_4a14890ca3f7/out/metrics.csv,../runs/balanced_passive_4a14890ca3f7/out/metrics.html,../runs/balanced_passive_4a14890ca3f7/run.html,fail-fast,False,completed,10,0.01237540972640310388654759516,0.9876245902735968961134524048,
balanced_passive_0269e1fbdcfa,balanced_passive,77,100,0.5,1,0,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_0269e1fbdcfa/scenario.yaml,../runs/balanced_passive_0269e1fbdcfa/out/events.jsonl,../runs/balanced_passive_0269e1fbdcfa/out/balances.csv,../runs/balanced_passive_0269e1fbdcfa/out/metrics.csv,../runs/balanced_passive_0269e1fbdcfa/out/metrics.html,../runs/balanced_passive_0269e1fbdcfa/run.html,fail-fast,False,completed,1,0.08359526516418110078245168194,0.9164047348358188992175483181,
balanced_passive_b5581bf8e187,balanced_passive,78,100,0.5,1,0.25,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_passive_b5581bf8e187/scenario.yaml,../runs/balanced_passive_b5581bf8e187/out/events.jsonl,../runs/balanced_passive_b5581bf8e187/out/balances.csv,../runs/balanced_passive_b5581bf8e187/out/metrics.csv,../runs/balanced_passive_b5581bf8e187/out/metrics.html,../runs/balanced_passive_b5581bf8e187/run.html,fail-fast,False,completed,9,0.01792522239315095980201993178,0.9820747776068490401979800682,
balanced_passive_69107e960e90,balanced_passive,79,100,0.5,1,0.5,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_passive_69107e960e90/scenario.yaml,../runs/balanced_passive_69107e960e90/out/events.jsonl,../runs/balanced_passive_69107e960e90/out/balances.csv,../runs/balanced_passive_69107e960e90/out/metrics.csv,../runs/balanced_passive_69107e960e90/out/metrics.html,../runs/balanced_passive_69107e960e90/run.html,fail-fast,False,completed,9,0.03163879598662207357859531772,0.9683612040133779264214046823,
balanced_passive_60b2ccaa903d,balanced_passive,80,100,0.5,1,0.75,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_passive_60b2ccaa903d/scenario.yaml,../runs/balanced_passive_60b2ccaa903d/out/events.jsonl,../runs/balanced_passive_60b2ccaa903d/out/balances.csv,../runs/balanced_passive_60b2ccaa903d/out/metrics.csv,../runs/balanced_passive_60b2ccaa903d/out/metrics.html,../runs/balanced_passive_60b2ccaa903d/run.html,fail-fast,False,completed,10,0.006155904984944797591167614587,0.9938440950150552024088323854,
balanced_passive_41b69da05d4d,balanced_passive,81,100,0.5,1,1,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_passive_41b69da05d4d/scenario.yaml,../runs/balanced_passive_41b69da05d4d/out/events.jsonl,../runs/balanced_passive_41b69da05d4d/out/balances.csv,../runs/balanced_passive_41b69da05d4d/out/metrics.csv,../runs/balanced_passive_41b69da05d4d/out/metrics.html,../runs/balanced_passive_41b69da05d4d/run.html,fail-fast,False,completed,10,0.02762172284644194756554307116,0.9723782771535580524344569288,
