run_id,kappa,concentration,mu,outside_mid_ratio,delta_passive,delta_active,trading_effect,trading_relief_ratio,dealer_trade_count,trader_dealer_trade_count,n_traders_using_dealer,total_face_traded,total_cash_volume,dealer_active_fraction,dealer_empty_fraction,vbt_usage_fraction,mean_debt_to_money,final_debt_to_money,debt_shrink_rate,frac_defaulted_that_traded,frac_repaid_that_traded
balanced_active_60ac044c5234,4.0,0.2,0.25,1.0,0.930790772102947,0.9656620882784372,-0.03487131617549,-0.0374641833810888,6,3,3,5068.0,4334.7,0.0,1.0,0.0,0.014868359307836268,0.0114932620751084,0.3,,0.0
balanced_active_3edaf89e707c,4.0,0.2,0.5,1.0,1.0,1.0,0.0,0.0,6,4,4,9023.0,8100.299999999999,0.0,1.0,0.0,0.015036196763109449,0.0063686898225152,0.5,,
balanced_active_ad1702ceaecb,4.0,0.2,0.75,1.0,0.9333288885925728,0.9333288885925728,0.0,0.0,4,2,2,0.0,0.0,0.0,1.0,0.0,0.01564436020449838,0.0094810320103343,0.6,,0.0
balanced_active_625ab07d750d,4.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,5,3,3,2017.0,1811.7,0.0,1.0,0.0,0.018224886832732698,0.0127460699617617,0.4,,
balanced_active_0af215e45bf3,4.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,6,5,5,12498.0,11248.2,0.0,1.0,0.0,0.01185185185185185,0.0,1.0,,
balanced_active_39278aa33557,4.0,0.5,0.25,1.0,1.0,1.0,0.0,0.0,7,5,5,12499.0,11086.400000000001,0.0,1.0,0.0,0.013992266628561949,0.0042808295534202,0.6,,
balanced_active_dc353881a035,4.0,0.5,0.5,1.0,0.9811962392478496,0.9811962392478496,0.0,0.0,6,4,4,12223.0,9927.699999999999,0.0,1.0,0.0,0.014621443946328149,0.0055391841889526,0.5,,1.0
balanced_active_7ffb420f73af,4.0,0.5,0.75,1.0,1.0,1.0,0.0,0.0,6,4,4,10786.0,9649.550000000001,0.0,1.0,0.0,0.014750097350635049,0.0057964909975664,0.5,,
balanced_active_ce4253b4ae6f,4.0,0.5,1.0,1.0,1.0,0.6686003867440155,0.3313996132559845,0.3313996132559845,6,4,4,11212.0,10006.15,0.0,1.0,0.0,0.01469149977337155,0.0056792958430394,0.5,,1.0
balanced_active_2f1267a595d1,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6,5,5,12498.0,11248.199999999999,0.0,1.0,0.0,0.01185185185185185,0.0,1.0,,
balanced_active_255ca86d7d7d,4.0,1.0,0.25,1.0,0.9336578210428056,0.9598613148419788,-0.0262034937991732,-0.0280654145540241,7,4,4,5942.0,5075.450000000001,0.0,1.0,0.0,0.013473432003827966,0.0092534044817322,0.4,,0.0
balanced_active_5f9eb2d90195,4.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,7,6,5,13802.0,12209.55,0.0,1.0,0.0,0.0140287265491302,0.0043537493945567,0.6,,
balanced_active_df317913ad22,4.0,1.0,0.75,1.0,1.0,0.8983728994398505,0.1016271005601493,0.1016271005601493,7,5,5,12496.0,10771.45,0.0,1.0,0.0,0.014028850949304299,0.0043539981949049,0.6,,1.0
balanced_active_073c354e30c6,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7,5,5,12498.0,10971.0,0.0,1.0,0.0,0.01400562980272955,0.0043075559017554,0.6,,
balanced_active_5befcb846c44,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,6,5,5,12498.0,11248.199999999999,0.0,1.0,0.0,0.01185185185185185,0.0,1.0,,
balanced_active_de61fc77528e,4.0,2.0,0.25,1.0,1.0,0.8217643528705741,0.1782356471294258,0.1782356471294258,7,5,5,12497.0,10612.9,0.0,1.0,0.0,0.014047848184537949,0.0043919926653722,0.6,,1.0
balanced_active_0c29466c14a3,4.0,2.0,0.5,1.0,1.0,0.847112948393119,0.1528870516068809,0.1528870516068809,7,5,5,12498.0,10770.35,0.0,1.0,0.0,0.01402908201592425,0.0043544603281448,0.6,,1.0
balanced_active_cd9645f57319,4.0,2.0,0.75,1.0,1.0,0.9364581944259234,0.0635418055740765,0.0635418055740765,7,5,5,12498.0,10885.8,0.0,1.0,0.0,0.0140155441928317,0.0043273846819597,0.6,,1.0
balanced_active_4306b443e4d0,4.0,2.0,1.0,1.0,1.0,0.8841101553644062,0.1158898446355937,0.1158898446355937,7,5,5,12497.0,10403.8,0.0,1.0,0.0,0.01407357829993145,0.0044434528961592,0.6,,1.0
balanced_active_fe8f99ef7f57,4.0,5.0,0.0,1.0,1.0,0.9171889585278036,0.0828110414721962,0.0828110414721962,6,5,5,12498.0,11248.2,0.0,1.0,0.0,0.01185185185185185,0.0,1.0,,1.0
balanced_active_a45ef3254a52,4.0,5.0,0.25,1.0,1.0,1.0,0.0,0.0,7,5,5,12499.0,10758.400000000001,0.0,1.0,0.0,0.01403050504475885,0.004357306385814,0.6,,
balanced_active_c41d3711cb68,4.0,5.0,0.5,1.0,1.0,1.0,0.0,0.0,7,5,5,12498.0,10608.949999999999,0.0,1.0,0.0,0.014048571782874799,0.0043934398620459,0.6,,
balanced_active_b536e1254b00,4.0,5.0,0.75,1.0,1.0,1.0,0.0,0.0,7,5,5,12498.0,10886.0,0.0,1.0,0.0,0.0140155441928317,0.0043273846819597,0.6,,
balanced_active_cde51a55da0f,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,7,5,5,12498.0,10570.05,0.0,1.0,0.0,0.014053159612103749,0.0044026155205038,0.6,,
balanced_active_4fceb08851f9,0.25,0.2,0.0,0.9,0.9698626483531136,0.9987331644219228,-0.0288705160688091,-0.0297676337137357,2,2,2,866.0,866.0,0.0,1.0,0.0,0.0012759170653907,0.0,1.0,,0.0
balanced_active_d37a7f3c0d56,0.25,0.2,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_04dec00761a6,0.25,0.2,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_dd3764af82fd,0.25,0.2,0.75,0.9,0.8941121557644862,0.8941121557644862,0.0,0.0,2,2,2,892.0,892.0,0.0,1.0,0.0,0.00173665225430868,0.0010219045234603,0.6,,0.0
balanced_active_a30796246d1b,0.25,0.2,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_65a1590ca409,0.25,0.5,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_c96492b7d8fa,0.25,0.5,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_e1411f3b3902,0.25,0.5,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_9dfb59e66cd0,0.25,0.5,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_111b8a35af1e,0.25,0.5,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_b9b755bd0c77,0.25,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_7d4119931468,0.25,1.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_3cdf1179eb22,0.25,1.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_72da06666db5,0.25,1.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_fab181191cf5,0.25,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_59527a69f2f8,0.25,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_37814a99c444,0.25,2.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_a0fd575064eb,0.25,2.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_66ee75a118a3,0.25,2.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_5c372b055b64,0.25,2.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_d431bd9a6f67,0.25,5.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_b6584da35516,0.25,5.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_f1a661b47520,0.25,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_5ee10acac628,0.25,5.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_f61de863aa6e,0.25,5.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_26bde501edce,0.5,0.2,0.0,0.9,0.8455024338200973,0.8455024338200973,0.0,0.0,2,2,2,574.0,574.0,0.0,1.0,0.0,0.0024464831804281,0.0,1.0,,0.660336642209754
balanced_active_30851e3df956,0.5,0.2,0.25,0.9,0.814841978930524,0.814841978930524,0.0,0.0,2,2,2,18.0,18.0,0.0,1.0,0.0,0.0029358764828053127,0.0009786339737677,0.8,,0.6319769535469931
balanced_active_4437612d204c,0.5,0.2,0.5,0.9,0.7185437087417483,0.7185437087417483,0.0,0.0,2,2,2,5386.0,5386.0,0.0,1.0,0.0,0.0029667669133303246,0.0009916404708308,0.8,,0.1246150201374082
balanced_active_83862836cca5,0.5,0.2,0.75,0.9,0.5617415655420722,1.0,-0.4382584344579277,-0.7801780415430267,2,2,2,10.0,10.0,0.0,1.0,0.0,0.0044037559165975,0.0039145454723388,0.2,,
balanced_active_3f45ceddc534,0.5,0.2,1.0,0.9,0.9652597186103888,0.9652597186103888,0.0,0.0,4,2,2,21.0,18.9,0.0,1.0,0.0,0.0037514879064367668,0.0029360312197986,0.4,,0.0
balanced_active_2d07d4547ab4,0.5,0.5,0.0,0.9,1.0,0.0333377783704493,0.9666622216295506,0.9666622216295506,3,2,2,5847.0,5262.3,0.0,1.0,0.0,0.0024464831804281,0.0,1.0,,0.8323906745758035
balanced_active_19efea9a26bd,0.5,0.5,0.25,0.9,0.9407960530702046,1.0,-0.0592039469297953,-0.0629296293671603,2,2,2,776.0,776.0,0.0,1.0,0.0,0.0044074020670183504,0.0039218377731805,0.2,,
balanced_active_bbbdad9b5883,0.5,0.5,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_72d2bf267c4c,0.5,0.5,0.75,0.9,0.6826910254700626,0.6826910254700626,0.0,0.0,4,3,3,4797.0,4320.15,0.0,1.0,0.0,0.00402223106977005,0.0031514957786839,0.3,,1.0
balanced_active_99122f4db16c,0.5,0.5,1.0,0.9,0.0333355557037135,0.0333355557037135,0.0,0.0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0026688798600112457,0.0,1.0,,0.3257466032140148
balanced_active_5563a6f87c88,0.5,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_050ad40da9a8,0.5,1.0,0.25,0.9,1.0,0.6663332666533306,0.3336667333466693,0.3336667333466693,2,1,1,257.0,205.6,0.0,1.0,0.0,0.0044085466826133,0.0039241270043704,0.2,,1.0
balanced_active_64022e067fde,0.5,1.0,0.5,0.9,0.0,1.0,-1.0,0.0,2,2,2,982.0,982.0,0.0,1.0,0.0,0.0044083638392276,0.003923761317599,0.2,,
balanced_active_038e5c07f347,0.5,1.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001779260494856791,0.0,1.0,,0.0
balanced_active_a73f4d9cda61,0.5,1.0,1.0,0.9,0.5556740898786504,1.0,-0.4443259101213495,-0.7996160307175425,2,2,2,7938.0,7938.0,0.0,1.0,0.0,0.0044827594420285,0.0040725525232008,0.2,,
balanced_active_1453edf2e05e,0.5,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_89b209c35e62,0.5,2.0,0.25,0.9,0.0,0.9281237498333113,-0.9281237498333113,0.0,2,1,1,1591.0,1431.9,0.0,1.0,0.0,0.0043715406915212,0.0038501150221862,0.2,,0.0
balanced_active_38fb795f6787,0.5,2.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_e7e3b8a570d7,0.5,2.0,0.75,0.9,0.6686003867440155,0.0,0.6686003867440155,1.0,2,2,2,4306.0,4306.0,0.0,1.0,0.0,0.0018006789976929727,0.0,1.0,,0.5103020604120824
balanced_active_1bc0ebfb33c3,0.5,2.0,1.0,0.9,0.6420189358581144,0.0,0.6420189358581144,1.0,2,2,2,6576.0,6576.0,0.0,1.0,0.0,0.0023208775692243233,0.0,1.0,,0.4401920256034138
balanced_active_691f3642a3e0,0.5,5.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_2a21f2dcffb9,0.5,5.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_a3b05506a83d,0.5,5.0,0.5,0.9,0.8473796506200826,0.497999733297773,0.3493799173223096,0.4123062396726729,2,2,2,1684.0,1684.0,0.0,1.0,0.0,0.003936651260806075,0.0029600832770095,0.4,,1.0
balanced_active_58e46b3ecf9f,0.5,5.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001779260494856791,0.0,1.0,,0.0
balanced_active_99992ed3b894,0.5,5.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0022582921665490075,0.0,1.0,,0.0
balanced_active_c576c4066702,1.0,0.2,0.0,0.9,1.0,1.0,0.0,0.0,2,2,2,308.0,308.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,,
balanced_active_2cadcc872ef7,1.0,0.2,0.25,0.9,1.0,1.0,0.0,0.0,2,2,2,66.0,66.0,0.0,1.0,0.0,0.00813781719264475,0.0072360863626907,0.2,,
balanced_active_6c7d4db4cd6a,1.0,0.2,0.5,0.9,0.8999866648886518,0.8999866648886518,0.0,0.0,2,2,2,0.0,0.0,0.0,1.0,0.0,0.005423690000031626,0.0018078932619818,0.8,,0.3333333333333333
balanced_active_e4552af08b00,1.0,0.2,0.75,0.9,0.9658621149486598,0.9658621149486598,0.0,0.0,6,5,4,24016.0,22938.85,0.0,1.0,0.0,0.0066525386074071,0.0042655291922154,0.4,,0.0
balanced_active_4ff263ff7fea,1.0,0.2,1.0,0.9,0.9212509168500366,0.9212509168500366,0.0,0.0,2,2,2,776.0,776.0,0.0,1.0,0.0,0.005859632267950812,0.0036414285324132,0.6,,0.5249788314987299
balanced_active_cd063c7299ca,1.0,0.5,0.0,0.9,1.0,1.0,0.0,0.0,3,2,2,660.0,594.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,,
balanced_active_4aa59dee687b,1.0,0.5,0.25,0.9,1.0,0.7722877908915116,0.2277122091084883,0.2277122091084883,6,4,4,7707.0,6592.049999999999,0.0,1.0,0.0,0.0063077424143217495,0.0035759368060447,0.5,,1.0
balanced_active_53d2cbb58bf6,1.0,0.5,0.5,0.9,0.8277103613815175,0.8277103613815175,0.0,0.0,2,2,2,972.0,972.0,0.0,1.0,0.0,0.0045437431485675,0.0,1.0,,0.21478328173374614
balanced_active_b15fa4219c2a,1.0,0.5,0.75,0.9,1.0,0.755934915977594,0.2440650840224059,0.2440650840224059,6,5,4,9805.0,9292.8,0.0,1.0,0.0,0.00688846465832695,0.0047373812940551,0.4,,1.0
balanced_active_4b92b00a9ba0,1.0,0.5,1.0,0.9,0.7906387518335778,0.9660621416188824,-0.1754233897853047,-0.2218755270703322,4,3,3,11033.0,11032.1,0.0,1.0,0.0,0.00715805777002455,0.0052765675174503,0.3,,0.0
balanced_active_54cf8ddec468,1.0,1.0,0.0,0.9,0.9173223096412856,0.9173223096412856,0.0,0.0,4,4,4,6811.0,6377.9,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,,0.0
balanced_active_2beec38532b1,1.0,1.0,0.25,0.9,1.0,0.7621524304860972,0.2378475695139027,0.2378475695139027,6,5,4,16896.0,16506.55,0.0,1.0,0.0,0.0064985726791581,0.0052405604405065,0.3,,1.0
balanced_active_7a3ac5e2e33b,1.0,1.0,0.5,0.9,0.9249949996666444,0.9249949996666444,0.0,0.0,4,2,2,5750.0,4693.1,0.0,1.0,0.0,0.007205110157842,0.0053706722930852,0.3,,0.0
balanced_active_9f7aa9c98170,1.0,1.0,0.75,0.9,0.6323264652930586,0.925718477028739,-0.2933920117356804,-0.4639881893915427,5,4,4,7327.0,6477.9,0.0,1.0,0.0,0.0067214917180635995,0.0044034354135284,0.4,,0.0
balanced_active_ce60ef31a372,1.0,1.0,1.0,0.9,1.0,0.7878242315129692,0.2121757684870307,0.2121757684870307,4,2,2,3191.0,2710.7,0.0,1.0,0.0,0.00742609900486395,0.0058126499871291,0.3,,1.0
balanced_active_eb286e4f6611,1.0,2.0,0.0,0.9,0.0,0.0666800026672001,-0.0666800026672001,0.0,5,4,4,10040.0,9036.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,,0.890262199042652
balanced_active_2c17917e80c8,1.0,2.0,0.25,0.9,0.8370340734813629,0.8036940721477628,0.0333400013336,0.0398311160678722,6,4,4,8803.0,7536.549999999999,0.0,1.0,0.0,0.006249240488185899,0.003458932953773,0.5,,1.0
balanced_active_b3db8f161f5f,1.0,2.0,0.5,0.9,1.0,1.0,0.0,0.0,4,3,3,3242.0,3035.3,0.0,1.0,0.0,0.00751924481894975,0.0059989416153007,0.3,,
balanced_active_ab769c1f2819,1.0,2.0,0.75,0.9,0.9405920789438592,0.9405920789438592,0.0,0.0,6,5,4,22055.0,20911.15,0.0,1.0,0.0,0.0066498885049534,0.004260228987308,0.4,,0.0
balanced_active_820dbd92b055,1.0,2.0,1.0,0.9,1.0,0.7732879909315196,0.2267120090684803,0.2267120090684803,6,5,4,12677.0,11637.1,0.0,1.0,0.0,0.0062164866305995,0.0033934252386002,0.5,,1.0
balanced_active_83afe3296b4e,1.0,5.0,0.0,0.9,1.0,1.0,0.0,0.0,4,4,4,7382.0,6888.2,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,,
balanced_active_df39d816a480,1.0,5.0,0.25,0.9,0.0333400013336,0.8563712742548509,-0.8230312729212509,-24.686,4,2,2,3495.0,3057.8,0.0,1.0,0.0,0.00738482792547465,0.0057301078283505,0.3,,0.0
balanced_active_89c178bd4d5c,1.0,5.0,0.5,0.9,1.0,0.773421350936854,0.2265786490631459,0.2265786490631459,6,5,5,14048.0,13115.45,0.0,1.0,0.0,0.0061597823425417,0.0032800166624846,0.5,,1.0
balanced_active_c7dc5cd4f008,1.0,5.0,0.75,0.9,0.8382450993465795,0.80490732097613,0.0333377783704493,0.0397709195036589,6,4,4,10072.0,8715.8,0.0,1.0,0.0,0.0061814749616261495,0.0033234019006535,0.5,,1.0
balanced_active_d9ae4b9150a9,1.0,5.0,1.0,0.9,0.8375116682224296,0.8375116682224296,0.0,0.0,5,4,4,7886.0,7053.3,0.0,1.0,0.0,0.006755031093804599,0.0044705141650104,0.4,,0.0
balanced_active_6d72b2259673,2.0,0.2,0.0,0.9,0.9969995999466597,0.9969995999466597,0.0,0.0,2,1,1,45.0,40.5,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,,0.0
balanced_active_6825284323c4,2.0,0.2,0.25,0.9,0.8559903993599574,0.8559903993599574,0.0,0.0,2,2,2,50.0,50.0,0.0,1.0,0.0,0.00784692885653507,0.0,1.0,,0.24166666666666667
balanced_active_ddfc8d88519d,2.0,0.2,0.5,0.9,0.9179223896519536,0.8845846112815042,0.0333377783704493,0.0363187332025858,5,3,3,10718.0,9277.650000000001,0.0,1.0,0.0,0.0106632758647146,0.0056402772196253,0.4,,1.0
balanced_active_fac8427d9478,2.0,0.2,0.75,0.9,0.8533039941321597,0.9366539974661598,-0.0833500033340001,-0.0976791435492693,4,2,2,9526.0,8119.6,0.0,1.0,0.0,0.0112788296818996,0.0068713848539953,0.3,,0.0
balanced_active_356f0aede5fd,2.0,0.2,1.0,0.9,0.9370582744365916,0.903720496066142,0.0333377783704493,0.0355770599117688,5,4,3,22599.0,22510.85,0.0,1.0,0.0,0.01107320829339285,0.0064601420769818,0.3,,1.0
balanced_active_4f3e556be89d,2.0,0.5,0.0,0.9,1.0,0.8612389144495565,0.1387610855504434,0.1387610855504434,4,3,3,4227.0,3804.3,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,,1.0
balanced_active_2ba798965e24,2.0,0.5,0.25,0.9,1.0,1.0,0.0,0.0,4,3,3,773.0,646.0,0.0,1.0,0.0,0.01313114480919845,0.010576015108593,0.3,,
