run_id,kappa,concentration,mu,outside_mid_ratio,seed,face_value,delta_passive,delta_active,trading_effect,trading_relief_ratio,total_liabilities,total_face_value,default_count_total,default_face_total,default_rate_total,count_no_trade,face_no_trade,default_count_no_trade,default_face_no_trade,default_rate_no_trade,count_hold_to_maturity,face_hold_to_maturity,default_count_hold_to_maturity,default_face_hold_to_maturity,default_rate_hold_to_maturity,count_sell_before,face_sell_before,default_count_sell_before,default_face_sell_before,default_rate_sell_before,count_round_trip,face_round_trip,default_count_round_trip,default_face_round_trip,default_rate_round_trip
balanced_active_4306b443e4d0,4.0,2.0,1.0,1.0,161,20,1.0,0.8841101553644062,0.1158898446355937,0.1158898446355937,2,1738.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1738.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_fe8f99ef7f57,4.0,5.0,0.0,1.0,162,20,1.0,0.9171889585278036,0.0828110414721962,0.0828110414721962,1,1242.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1242.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4fceb08851f9,0.25,0.2,0.0,0.9,167,20,0.9698626483531136,0.9987331644219228,-0.0288705160688091,-0.0297676337137357,1,19.0,0,0.0,0.0,1,19.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d37a7f3c0d56,0.25,0.2,0.25,0.9,168,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_04dec00761a6,0.25,0.2,0.5,0.9,169,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_dd3764af82fd,0.25,0.2,0.75,0.9,170,20,0.8941121557644862,0.8941121557644862,0.0,0.0,4,1588.0,0,0.0,0.0,4,1588.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_a30796246d1b,0.25,0.2,1.0,0.9,171,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_65a1590ca409,0.25,0.5,0.0,0.9,172,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c96492b7d8fa,0.25,0.5,0.25,0.9,173,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e1411f3b3902,0.25,0.5,0.5,0.9,174,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_9dfb59e66cd0,0.25,0.5,0.75,0.9,175,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_111b8a35af1e,0.25,0.5,1.0,0.9,176,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b9b755bd0c77,0.25,1.0,0.0,0.9,177,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_7d4119931468,0.25,1.0,0.25,0.9,178,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3cdf1179eb22,0.25,1.0,0.5,0.9,179,20,0.0,0.0,0.0,0.0,10,14996.0,0,0.0,0.0,10,14996.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_72da06666db5,0.25,1.0,0.75,0.9,180,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_fab181191cf5,0.25,1.0,1.0,0.9,181,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_59527a69f2f8,0.25,2.0,0.0,0.9,182,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_37814a99c444,0.25,2.0,0.25,0.9,183,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_a0fd575064eb,0.25,2.0,0.5,0.9,184,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_66ee75a118a3,0.25,2.0,0.75,0.9,185,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_5c372b055b64,0.25,2.0,1.0,0.9,186,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d431bd9a6f67,0.25,5.0,0.0,0.9,187,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b6584da35516,0.25,5.0,0.25,0.9,188,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f1a661b47520,0.25,5.0,0.5,0.9,189,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_5ee10acac628,0.25,5.0,0.75,0.9,190,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f61de863aa6e,0.25,5.0,1.0,0.9,191,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_26bde501edce,0.5,0.2,0.0,0.9,192,20,0.8455024338200973,0.8455024338200973,0.0,0.0,3,2317.0,0,0.0,0.0,2,787.0,0,0.0,0.0,1,1530.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_30851e3df956,0.5,0.2,0.25,0.9,193,20,0.814841978930524,0.814841978930524,0.0,0.0,6,2777.0,0,0.0,0.0,4,1022.0,0,0.0,0.0,2,1755.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4437612d204c,0.5,0.2,0.5,0.9,194,20,0.7185437087417483,0.7185437087417483,0.0,0.0,6,4221.0,0,0.0,0.0,4,3695.0,0,0.0,0.0,2,526.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3f45ceddc534,0.5,0.2,1.0,0.9,196,20,0.9652597186103888,0.9652597186103888,0.0,0.0,2,521.0,0,0.0,0.0,2,521.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2d07d4547ab4,0.5,0.5,0.0,0.9,197,20,1.0,0.0333377783704493,0.9666622216295506,0.9666622216295506,9,14498.0,0,0.0,0.0,6,2430.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,12068.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_bbbdad9b5883,0.5,0.5,0.5,0.9,199,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_72d2bf267c4c,0.5,0.5,0.75,0.9,200,20,0.6826910254700626,0.6826910254700626,0.0,0.0,1,4759.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,4759.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_99122f4db16c,0.5,0.5,1.0,0.9,201,20,0.0333355557037135,0.0333355557037135,0.0,0.0,9,14499.0,0,0.0,0.0,8,9776.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,4723.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_5563a6f87c88,0.5,1.0,0.0,0.9,202,20,0.0,0.0,0.0,0.0,10,14996.0,0,0.0,0.0,10,14996.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_050ad40da9a8,0.5,1.0,0.25,0.9,203,20,1.0,0.6663332666533306,0.3336667333466693,0.3336667333466693,1,5004.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,5004.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_038e5c07f347,0.5,1.0,0.75,0.9,205,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_1453edf2e05e,0.5,2.0,0.0,0.9,207,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_89b209c35e62,0.5,2.0,0.25,0.9,208,20,0.0,0.9281237498333113,-0.9281237498333113,0.0,2,1078.0,0,0.0,0.0,2,1078.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_38fb795f6787,0.5,2.0,0.5,0.9,209,20,0.0,0.0,0.0,0.0,10,14997.0,0,0.0,0.0,10,14997.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e7e3b8a570d7,0.5,2.0,0.75,0.9,210,20,0.6686003867440155,0.0,0.6686003867440155,1.0,10,14997.0,0,0.0,0.0,6,7344.0,0,0.0,0.0,2,2183.0,0,0.0,0.0,2,5470.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_1bc0ebfb33c3,0.5,2.0,1.0,0.9,211,20,0.6420189358581144,0.0,0.6420189358581144,1.0,10,14998.0,0,0.0,0.0,6,8396.0,0,0.0,0.0,2,761.0,0,0.0,0.0,2,5841.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_691f3642a3e0,0.5,5.0,0.0,0.9,212,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2a21f2dcffb9,0.5,5.0,0.25,0.9,213,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_a3b05506a83d,0.5,5.0,0.5,0.9,214,20,0.8473796506200826,0.497999733297773,0.3493799173223096,0.4123062396726729,3,7529.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2289.0,0,0.0,0.0,1,5240.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_58e46b3ecf9f,0.5,5.0,0.75,0.9,215,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_99992ed3b894,0.5,5.0,1.0,0.9,216,20,0.0,0.0,0.0,0.0,10,14998.0,0,0.0,0.0,10,14998.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6c7d4db4cd6a,1.0,0.2,0.5,0.9,219,20,0.8999866648886518,0.8999866648886518,0.0,0.0,6,1500.0,0,0.0,0.0,4,1000.0,0,0.0,0.0,2,500.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e4552af08b00,1.0,0.2,0.75,0.9,220,20,0.9658621149486598,0.9658621149486598,0.0,0.0,2,512.0,0,0.0,0.0,2,512.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4ff263ff7fea,1.0,0.2,1.0,0.9,221,20,0.9212509168500366,0.9212509168500366,0.0,0.0,4,1181.0,0,0.0,0.0,2,561.0,0,0.0,0.0,2,620.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4aa59dee687b,1.0,0.5,0.25,0.9,223,20,1.0,0.7722877908915116,0.2277122091084883,0.2277122091084883,2,3415.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3415.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_53d2cbb58bf6,1.0,0.5,0.5,0.9,224,20,0.8277103613815175,0.8277103613815175,0.0,0.0,8,2584.0,0,0.0,0.0,6,2029.0,0,0.0,0.0,2,555.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b15fa4219c2a,1.0,0.5,0.75,0.9,225,20,1.0,0.755934915977594,0.2440650840224059,0.2440650840224059,2,3660.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3660.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4b92b00a9ba0,1.0,0.5,1.0,0.9,226,20,0.7906387518335778,0.9660621416188824,-0.1754233897853047,-0.2218755270703322,2,509.0,0,0.0,0.0,2,509.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_54cf8ddec468,1.0,1.0,0.0,0.9,227,20,0.9173223096412856,0.9173223096412856,0.0,0.0,1,1240.0,0,0.0,0.0,1,1240.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2beec38532b1,1.0,1.0,0.25,0.9,228,20,1.0,0.7621524304860972,0.2378475695139027,0.2378475695139027,2,3567.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3567.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_7a3ac5e2e33b,1.0,1.0,0.5,0.9,229,20,0.9249949996666444,0.9249949996666444,0.0,0.0,2,1125.0,0,0.0,0.0,2,1125.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_9f7aa9c98170,1.0,1.0,0.75,0.9,230,20,0.6323264652930586,0.925718477028739,-0.2933920117356804,-0.4639881893915427,2,1114.0,0,0.0,0.0,2,1114.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_ce60ef31a372,1.0,1.0,1.0,0.9,231,20,1.0,0.7878242315129692,0.2121757684870307,0.2121757684870307,2,3182.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3182.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_eb286e4f6611,1.0,2.0,0.0,0.9,232,20,0.0,0.0666800026672001,-0.0666800026672001,0.0,8,13997.0,0,0.0,0.0,2,1536.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,12461.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2c17917e80c8,1.0,2.0,0.25,0.9,233,20,0.8370340734813629,0.8036940721477628,0.0333400013336,0.0398311160678722,2,2944.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2944.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_ab769c1f2819,1.0,2.0,0.75,0.9,235,20,0.9405920789438592,0.9405920789438592,0.0,0.0,2,891.0,0,0.0,0.0,2,891.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_820dbd92b055,1.0,2.0,1.0,0.9,236,20,1.0,0.7732879909315196,0.2267120090684803,0.2267120090684803,2,3400.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3400.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_df39d816a480,1.0,5.0,0.25,0.9,238,20,0.0333400013336,0.8563712742548509,-0.8230312729212509,-24.686,2,2154.0,0,0.0,0.0,2,2154.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_89c178bd4d5c,1.0,5.0,0.5,0.9,239,20,1.0,0.773421350936854,0.2265786490631459,0.2265786490631459,2,3398.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3398.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_c7dc5cd4f008,1.0,5.0,0.75,0.9,240,20,0.8382450993465795,0.80490732097613,0.0333377783704493,0.0397709195036589,2,2926.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2926.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_d9ae4b9150a9,1.0,5.0,1.0,0.9,241,20,0.8375116682224296,0.8375116682224296,0.0,0.0,2,2437.0,0,0.0,0.0,2,2437.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6d72b2259673,2.0,0.2,0.0,0.9,242,20,0.9969995999466597,0.9969995999466597,0.0,0.0,1,45.0,0,0.0,0.0,1,45.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6825284323c4,2.0,0.2,0.25,0.9,243,20,0.8559903993599574,0.8559903993599574,0.0,0.0,8,2160.0,0,0.0,0.0,6,1638.0,0,0.0,0.0,2,522.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_ddfc8d88519d,2.0,0.2,0.5,0.9,244,20,0.9179223896519536,0.8845846112815042,0.0333377783704493,0.0363187332025858,2,1731.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1731.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_fac8427d9478,2.0,0.2,0.75,0.9,245,20,0.8533039941321597,0.9366539974661598,-0.0833500033340001,-0.0976791435492693,2,950.0,0,0.0,0.0,2,950.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_356f0aede5fd,2.0,0.2,1.0,0.9,246,20,0.9370582744365916,0.903720496066142,0.0333377783704493,0.0355770599117688,2,1444.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1444.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_4f3e556be89d,2.0,0.5,0.0,0.9,247,20,1.0,0.8612389144495565,0.1387610855504434,0.1387610855504434,1,2081.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,2081.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_ef03e15219d4,2.0,0.5,0.5,0.9,249,20,1.0,0.8791091551643662,0.1208908448356337,0.1208908448356337,2,1813.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1813.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_1c1ecaa711b3,2.0,0.5,0.75,0.9,250,20,0.9656620882784372,0.9656620882784372,0.0,0.0,2,515.0,0,0.0,0.0,2,515.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_81f65a329869,2.0,0.5,1.0,0.9,251,20,1.0,0.8382450993465795,0.1617549006534204,0.1617549006534204,1,2426.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,2426.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_5f609fa50d1f,2.0,1.0,0.0,0.9,252,20,1.0,0.7530674846625766,0.2469325153374233,0.2469325153374233,2,3703.0,0,0.0,0.0,1,39.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,3664.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6af4a35fe0eb,2.0,1.0,0.25,0.9,253,20,0.918255767435658,0.918255767435658,0.0,0.0,2,1226.0,0,0.0,0.0,2,1226.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_51593fd8c9e6,2.0,1.0,0.5,0.9,254,20,0.9282571009467928,0.8949193225763435,0.0333377783704493,0.0359143801177991,2,1576.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1576.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e7530a83c4db,2.0,1.0,1.0,0.9,256,20,1.0,0.8204307528172301,0.1795692471827698,0.1795692471827698,2,2693.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2693.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3c7a1232c894,2.0,2.0,0.0,0.9,257,20,1.0,0.733146629325865,0.2668533706741348,0.2668533706741348,3,4002.0,0,0.0,0.0,1,175.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,3827.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_628ab3228737,2.0,2.0,0.25,0.9,258,20,0.9258518370340734,0.8925118357004734,0.0333400013336,0.0360100828231904,2,1612.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,1612.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_2291a97f49f9,2.0,5.0,0.0,0.9,262,20,1.0,0.565808774503267,0.4341912254967328,0.4341912254967328,4,6512.0,0,0.0,0.0,1,437.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,6075.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b74f5af4bac5,2.0,5.0,0.25,0.9,263,20,1.0,0.8271102813708494,0.1728897186291505,0.1728897186291505,2,2593.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2593.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_25fe1e3eb544,2.0,5.0,0.5,0.9,264,20,1.0,0.828043739165222,0.1719562608347779,0.1719562608347779,2,2579.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2579.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_39924b883284,2.0,5.0,0.75,0.9,265,20,1.0,0.8321109481264168,0.1678890518735831,0.1678890518735831,2,2518.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2518.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_6694acf6567c,2.0,5.0,1.0,0.9,266,20,1.0,0.8609721944388877,0.1390278055611122,0.1390278055611122,2,2085.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,2085.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_3b73bcb1b196,4.0,0.2,0.0,0.9,267,20,0.972929723963195,0.972929723963195,0.0,0.0,2,406.0,0,0.0,0.0,1,24.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,382.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_fe5078800150,4.0,0.2,0.25,0.9,268,20,0.9240565408721162,0.9240565408721162,0.0,0.0,4,1139.0,0,0.0,0.0,4,1139.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_b86e73279d51,4.0,0.2,0.75,0.9,270,20,0.9666622216295506,0.9666622216295506,0.0,0.0,2,500.0,0,0.0,0.0,2,500.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_f865f9aedb8d,4.0,0.5,0.25,0.9,273,20,0.9666622216295506,0.9666622216295506,0.0,0.0,1,500.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,500.0,0,0.0,0.0,0,0.0,0,0.0,0.0
balanced_active_e5453e6889ef,4.0,0.5,0.5,0.9,274,20,0.9643238196852492,0.9643238196852492,0.0,0.0,2,535.0,0,0.0,0.0,2,535.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0
